J-Ks,J-Ks_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+28.064628±0.0038446683,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.527569±0.0059013404,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
3.136798,0.5739763383,19.25272,0.0676103641,22.389518,0.5699804168,20.029025,0.0970422765,27,176.6772603407,-0.2337718712,252.42389,3.4788017,-6.93721,0.053305224,-7.4014435,0.05199865,-7.193214,0.06752761,-7.2964525,0.06841221,-7.4014435,0.05199865,43,-8.060874,1.8474104,0.4958843,27,176.6772159274,-0.2337475014,252.42389,3.4788017,-6.327204,0.18789129,-9.130758,0.029513495,-5.675082,0.56996745,99,99,-9.130758,0.029513495,34,-8.060874,1.8474104,0.8734894,27,176.6772361475,-0.2337688427,252.42389,3.4788017,-5.2198076,0.46777257,-8.415425,0.049190275,-7.498544,0.096862674,-6.896972,0.18720134,-8.415425,0.049190275,25,-8.060874,1.8474104,0.8642567
107.175016,99.0000843976,19.889584,0.1292127817,127.0646,99.0000000747,126.527569,99.0000001759,28,176.6697442384,-0.2335731757,359.7664,6.3790603,-5.3765206,0.09965295,-5.6709714,0.10035499,-6.55635,0.1291695,-5.9733176,0.14302424,-5.9733176,0.14302424,21,-71.16916,1.1946826,0.64340544,28,176.6697073434,-0.2335472465,359.7664,6.3790603,99,99,99,99,99,99,99,99,99,99,11,-71.16916,1.1946826,0.5567774,28,176.6697246761,-0.2335693157,359.7664,6.3790603,99,99,99,99,99,99,99,99,99,99,12,-71.16916,1.1946826,0.60464376
107.83756,99.0000342629,19.22704,0.0822755951,127.0646,99.0000000747,19.78624,0.0979185084,29,176.6780786092,-0.2327092416,240.72864,18.648485,-5.2979894,0.11188079,-5.7316427,0.10998981,-7.218894,0.082207605,-6.115936,0.13980038,-6.115936,0.13980038,17,-42.41162,2.4671142,0.49900195,29,176.6780336308,-0.2326861194,240.72864,18.648485,-4.9710712,0.30303934,-5.83959,0.20480004,99,99,99,99,99,99,9,-42.41162,2.4671142,0.46530896,29,176.6780540493,-0.232706968,240.72864,18.648485,-5.157823,0.23117526,-5.7298713,0.18326491,-7.741329,0.097740516,-6.769263,0.14767209,-6.769263,0.14767209,11,-42.41162,2.4671142,0.59783685
107.2249687,99.0000667223,19.8396313,0.114874886,127.0646,99.0000000747,20.6566197,0.1730906692,30,176.6733845895,-0.2337550695,307.77682,3.7509925,-5.325135,0.11698628,-5.908122,0.109907866,-6.6063027,0.1148262,-6.0372186,0.12982771,-6.0372186,0.12982771,14,48.505478,1.7700453,0.5383009,30,176.6733440331,-0.2337298104,307.77682,3.7509925,99,99,99,99,99,99,-5.5903935,0.41369513,-5.5903935,0.41369513,4,48.505478,1.7700453,0.6047989,30,176.6733627734,-0.2337515597,307.77682,3.7509925,-4.099119,0.6539709,-7.294737,0.06963796,-6.8709493,0.17299004,-6.6147614,0.14635979,-6.6147614,0.14635979,11,48.505478,1.7700453,0.6184602
-0.214226,0.1104587465,19.724662,0.1023694965,19.510436,0.0414924196,19.039594,0.0401277459,31,176.6855111816,-0.2337757359,134.5863,3.3549464,-5.7513976,0.090346664,-6.1743774,0.08904314,-6.721272,0.10231486,-6.498263,0.10773397,-6.498263,0.10773397,25,20.4429,1.1637558,0.6265987,31,176.6854585649,-0.2337532908,134.5863,3.3549464,-6.47752,0.09519282,-6.605312,0.0887658,-8.554164,0.041313913,-8.153692,0.050968643,-8.153692,0.050968643,18,20.4429,1.1637558,0.67906284,31,176.6854819316,-0.2337737514,134.5863,3.3549464,-6.7032046,0.07102515,-6.795514,0.0677718,-8.487975,0.039691437,-8.148869,0.046360165,-8.148869,0.046360165,24,20.4429,1.1637558,0.8172462
107.5497773,99.000057338,19.5148227,0.1064807259,127.0646,99.0000000747,126.527569,99.0000001759,32,176.6656714033,-0.2328881225,417.9285,16.196835,-6.848237,0.04770624,-7.071702,0.048258044,-6.9311113,0.1064282,-6.7630706,0.08359207,-6.7630706,0.08359207,73,-87.43821,1.051704,0.41584337,32,176.6656387173,-0.2328619224,417.9285,16.196835,-6.2179813,0.16577408,-6.945024,0.120381765,99,99,-5.5454206,0.53610057,-5.5454206,0.53610057,42,-87.43821,1.051704,0.95869195,32,176.6656544237,-0.2328841658,417.9285,16.196835,-5.6227136,0.25950658,-8.818331,0.028651234,99,99,-3.5430632,3.0402653,-3.5430632,3.0402653,46,-87.43821,1.051704,0.94227165
107.2690037,99.0000596913,19.7955963,0.1086466582,127.0646,99.0000000747,126.527569,99.0000001759,33,176.6681659533,-0.2337950606,382.30914,3.2232113,-5.3630595,0.11210124,-5.873447,0.10791279,-6.6503377,0.10859518,-6.806905,0.08756898,-6.806905,0.08756898,27,12.24122,1.8939735,0.71592534,33,176.6681305755,-0.2337685419,382.30914,3.2232113,99,99,99,99,99,99,99,99,99,99,10,12.24122,1.8939735,0.47482955,33,176.66814733,-0.2337908644,382.30914,3.2232113,99,99,99,99,99,99,99,99,99,99,14,12.24122,1.8939735,0.67931366
107.2932122,99.0000594805,19.7713878,0.1084543995,127.0646,99.0000000747,126.527569,99.0000001759,34,176.6691863969,-0.2337494038,367.7349,3.8668027,-4.910587,0.13188139,-5.3151283,0.13051158,-6.6745462,0.10840283,-6.0395393,0.12563153,-5.3151283,0.13051158,16,-31.999245,2.61843,0.49602956,34,176.6691500153,-0.2337231691,367.7349,3.8668027,99,99,99,99,99,99,99,99,99,99,2,-31.999245,2.61843,0.6377409,34,176.6691671541,-0.2337453651,367.7349,3.8668027,99,99,99,99,99,99,99,99,99,99,8,-31.999245,2.61843,0.64231926
107.328312,99.0000565608,19.736288,0.1057557061,127.0646,99.0000000747,19.730672,0.0755790855,35,176.6725625246,-0.2337330485,319.51727,4.0723314,-5.490736,0.09964549,-5.8699546,0.09911402,-6.709646,0.10570282,-6.228308,0.12577741,-6.228308,0.12577741,18,26.043095,1.6392592,0.58423764,35,176.6725227905,-0.2337076191,319.51727,4.0723314,99,99,99,99,99,99,99,99,99,99,4,26.043095,1.6392592,0.63086283,35,176.672541215,-0.2337294479,319.51727,4.0723314,99,99,99,99,-7.796897,0.07534834,-7.8290997,0.05655469,-7.8290997,0.05655469,9,26.043095,1.6392592,0.6796803
-1.17077,0.2258523677,20.445858,0.2226238983,19.275088,0.0380511748,18.94609,0.0416726797,36,176.686465741,-0.2334449033,120.95063,8.071954,-5.3054013,0.105688706,-5.6388745,0.10592638,-6.000076,0.22259878,-5.6495867,0.18364865,-5.6495867,0.18364865,26,3.715008,1.3833208,0.57130194,36,176.6864122527,-0.2334230102,120.95063,8.071954,-6.3563023,0.08338679,-6.4237094,0.08022276,-8.789512,0.037856445,-7.8352766,0.05410418,-7.8352766,0.05410418,20,3.715008,1.3833208,0.7915755,36,176.686435948,-0.2334432426,120.95063,8.071954,-4.2042193,0.51600313,-7.399837,0.056453396,-8.581479,0.041252714,-7.581432,0.061410505,-7.581432,0.061410505,12,3.715008,1.3833208,0.7601688
106.728495,99.00018099,20.336105,0.1892650661,127.0646,99.0000000747,126.527569,99.0000001759,37,176.6945467292,-0.2321124277,5.527708,27.035069,-5.8080606,0.080497175,-6.082696,0.08121058,-6.109829,0.18923552,-5.849325,0.12305231,-5.849325,0.12305231,33,13.522861,1.1845455,0.8666394,37,176.6944855187,-0.2320937481,5.527708,27.035069,99,99,99,99,99,99,99,99,99,99,0,13.522861,1.1845455,0.019272702,37,176.6945121531,-0.2321126085,5.527708,27.035069,99,99,99,99,99,99,99,99,99,99,0,13.522861,1.1845455,0.019272702
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,126.527569,99.0000001759,38,176.6470934822,-0.2324080308,683.2524,23.207636,-4.178627,0.19279902,-4.680604,0.1860693,99,99,-5.104085,0.13818538,-5.104085,0.13818538,10,-44.811913,1.4025996,0.5044513,38,176.6470793765,-0.2323779655,683.2524,23.207636,99,99,99,99,99,99,-3.930199,0.8265033,-3.930199,0.8265033,5,-44.811913,1.4025996,0.42661825,38,176.6470879473,-0.2324020121,683.2524,23.207636,-4.734522,0.21495016,-4.924385,0.19675109,99,99,-5.8466153,0.13169932,-5.8466153,0.13169932,9,-44.811913,1.4025996,0.4323818
105.40834,99.0028427557,21.65626,0.7502392531,127.0646,99.0000000747,126.527569,99.0000001759,39,176.6301869475,-0.2322229735,924.7082,25.990585,-5.0289164,0.12754382,-5.478384,0.12489828,-4.789674,0.7502318,-5.4869857,0.2354637,-5.4869857,0.2354637,17,-17.695307,1.0423821,0.52450854,39,176.6301896911,-0.2321891404,924.7082,25.990585,-5.2723465,0.2068332,-5.5616593,0.18020697,99,99,-6.0354133,0.3056578,-6.0354133,0.3056578,14,-17.695307,1.0423821,0.62374705,39,176.630191795,-0.232214924,924.7082,25.990585,-5.4201555,0.16410196,-5.6460023,0.14816472,99,99,-5.36964,0.5063851,-5.36964,0.5063851,13,-17.695307,1.0423821,0.6371492
0.493443,0.0066922774,15.201661,0.0049390795,15.695104,0.004515758,15.08849,0.0062904525,40,176.6444023641,-0.2260619069,721.63403,113.86535,-11.238099,0.0034431363,-11.245396,0.0034406267,-11.244273,0.0036347324,-11.21614,0.003330129,-11.21614,0.003330129,382,-23.277351,1.0193038,0.9787803,40,176.6443924171,-0.2260375213,721.63403,113.86535,-12.357919,0.0021957532,-12.360339,0.0021940332,-12.369496,0.0023686697,-12.338622,0.002073899,-12.338622,0.002073899,388,-23.277351,1.0193038,0.9878907,40,176.6443992831,-0.2260594357,721.63403,113.86535,-12.426528,0.0020482864,-12.428795,0.0020469811,-12.439079,0.0021780666,-12.4038105,0.0019627966,-12.4038105,0.0019627966,420,-23.277351,1.0193038,0.98800945
1.6182744,0.2193481108,19.366452,0.0932096889,20.9847264,0.1985586754,21.1949784,0.3545544155,41,176.6325850433,-0.2307441905,890.4466,47.090748,-6.2906914,0.06665116,-6.612702,0.066905886,-7.079482,0.09314968,-6.973158,0.09523431,-6.973158,0.09523431,57,-75.596725,1.4461575,0.5667807,41,176.6325857488,-0.2307123881,890.4466,47.090748,-6.2527094,0.13754098,-6.597171,0.11735456,-7.0798736,0.19852145,-6.6445413,0.27407414,-6.6445413,0.27407414,35,-75.596725,1.4461575,0.76464796,41,176.6325886091,-0.2307373514,890.4466,47.090748,-6.344329,0.11461881,-6.6376114,0.10097975,-6.3325906,0.3545053,-4.572172,1.6561099,-4.572172,1.6561099,42,-75.596725,1.4461575,0.7899912
106.9206618,99.000178859,20.1439382,0.1881471217,127.0646,99.0000000747,126.527569,99.0000001759,42,176.6460325605,-0.2308140867,698.3911,45.981155,-6.040859,0.0773096,-6.4192243,0.07690964,-6.3019958,0.1881174,-6.4421,0.11834585,-6.4421,0.11834585,48,-17.88005,1.0251747,0.76028794,42,176.646019882,-0.230785358,698.3911,45.981155,-5.1941013,0.3340331,-8.389719,0.03679027,99,99,99,99,99,99,23,-17.88005,1.0251747,0.52967733,42,176.6460278778,-0.2308089102,698.3911,45.981155,-5.5877943,0.21077633,-6.5812054,0.13506547,99,99,-3.325402,3.9709704,-3.325402,3.9709704,24,-17.88005,1.0251747,0.56188947
1.5795514,0.2701833002,19.626334,0.1177622718,21.2058854,0.2431687953,23.437254,2.7877262463,43,176.6387145812,-0.2315082148,802.9115,36.12822,-4.7049212,0.1479638,-5.152808,0.14495286,-6.8196,0.11771478,-5.879816,0.1568338,-5.879816,0.1568338,14,27.705532,1.0949267,0.5264823,43,176.638709015,-0.2314770855,802.9115,36.12822,-3.647927,0.77972406,-6.843545,0.08384744,-6.8587146,0.2431384,-6.732683,0.15329234,-6.732683,0.15329234,8,27.705532,1.0949267,0.450047,43,176.6387142944,-0.2315016849,802.9115,36.12822,-4.3569984,0.36906385,-5.312402,0.24175492,-4.090315,2.78772,99,99,99,99,7,27.705532,1.0949267,0.51705587
-104.8810746,99.000092454,125.445934,99.0000000565,20.5648594,0.1352579428,21.362903,0.4136400389,44,176.6685125468,-0.2305214507,377.33194,49.974068,-6.33288,0.058518324,-6.524699,0.05920823,99,99,-6.361758,0.08066126,-6.361758,0.08066126,44,49.50559,1.0684263,0.93992484,44,176.6684775898,-0.2304982674,377.33194,49.974068,-6.6680455,0.084673084,-6.7834053,0.07943688,-7.4997406,0.13520329,-6.7360206,0.11853211,-6.7360206,0.11853211,36,49.50559,1.0684263,0.9307003,44,176.6684941265,-0.2305193046,377.33194,49.974068,-6.62656,0.07975938,-6.749134,0.07506289,-6.164666,0.41359794,-6.96916,0.08694546,-6.96916,0.08694546,43,49.50559,1.0684263,0.70075226
0.7382315,0.2634058423,20.1537625,0.1899627276,20.891994,0.1824741074,20.712938,0.2280144204,45,176.6487549816,-0.2304951075,659.50714,50.51426,-5.646801,0.093695164,-6.0457406,0.09283145,-6.2921715,0.18993329,-6.2235537,0.14168864,-6.2235537,0.14168864,30,70.566414,1.1456074,0.57037616,45,176.6487396715,-0.2304673322,659.50714,50.51426,-5.787627,0.1659654,-6.0973415,0.14347991,-7.172606,0.1824336,-6.8366127,0.17260265,-6.8366127,0.17260265,22,70.566414,1.1456074,0.52047443,45,176.6487486712,-0.2304904717,659.50714,50.51426,-6.2092705,0.103335604,-6.365205,0.09587959,-6.814631,0.22793804,-6.7908206,0.1621468,-6.7908206,0.1621468,32,70.566414,1.1456074,0.76226014
0.6632696,0.337062628,20.4594294,0.2507615195,21.122699,0.2252329361,22.491426,1.1668655229,46,176.6492398472,-0.2304040095,652.5816,51.811302,-5.545408,0.09915666,-5.9645743,0.097811334,-5.9865046,0.25073922,-6.066022,0.1357819,-5.9645743,0.097811334,32,-63.15956,1.5044273,0.76329815,46,176.6492240764,-0.2303764381,652.5816,51.811302,-5.399263,0.22779344,-5.9573483,0.17870101,-6.941901,0.22520012,-6.7887287,0.14910373,-5.9573483,0.17870101,19,-63.15956,1.5044273,0.48915467,46,176.6492332513,-0.2303994911,652.5816,51.811302,-4.712141,0.38304427,-7.9077587,0.042515896,-5.036143,1.1668506,-6.1980715,0.2301395,-7.9077587,0.042515896,18,-63.15956,1.5044273,0.53869027
106.6904066,99.0002720111,20.3741934,0.2320420187,127.0646,99.0000000747,21.2391416,0.3691481735,47,176.6371341696,-0.2305943516,825.4752,49.193108,-4.13981,0.17897804,-4.4576445,0.17975862,-6.0717406,0.23201792,-4.916124,0.16617775,-4.916124,0.16617775,9,-0.88359946,1.3286572,0.47330618,47,176.6371303881,-0.2305637614,825.4752,49.193108,99,99,99,99,99,99,99,99,99,99,0,-0.88359946,1.3286572,0.34270024,47,176.6371349671,-0.2305881812,825.4752,49.193108,-4.601525,0.2143904,-4.751564,0.19940771,-6.2884274,0.369101,-5.398805,0.20112805,-5.398805,0.20112805,5,-0.88359946,1.3286572,0.45020425
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,20.810153,0.2491293749,48,176.6295753283,-0.2300275441,933.4251,57.350796,-5.513183,0.090229124,-5.7612853,0.091187894,99,99,-5.4988384,0.13471137,-5.4988384,0.13471137,25,64.210495,1.1425458,0.78427464,48,176.629579193,-0.2299957505,933.4251,57.350796,-5.0772457,0.2633086,-5.6266184,0.20731977,99,99,-5.3621974,0.31816626,-5.3621974,0.31816626,15,64.210495,1.1425458,0.507004,48,176.629580829,-0.2300207623,933.4251,57.350796,-6.004267,0.10453542,-6.1200466,0.0986772,-6.717416,0.24905947,-6.4742494,0.10530457,-6.4742494,0.10530457,25,64.210495,1.1425458,0.61993164
2.3239967,0.3850079267,19.350973,0.0919105127,21.6749697,0.3738763984,21.6406195,0.5337413752,49,176.6248003583,-0.1759182867,1001.1733,830.17926,-6.7471313,0.041229513,-6.8391604,0.041471228,-7.094961,0.091849655,-6.7465086,0.05516719,-6.8391604,0.041471228,38,-7.6376457,1.0905249,0.90928185,49,176.6248216181,-0.1759391641,1001.1733,830.17926,99,99,99,99,-6.3896303,0.37385663,-4.650968,0.7450909,99,99,8,-7.6376457,1.0905249,0.39076892,49,176.6248156478,-0.1759440529,1001.1733,830.17926,99,99,99,99,-5.8869495,0.53370875,99,99,99,99,7,-7.6376457,1.0905249,0.37231022
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,126.527569,99.0000001759,50,176.628247981,-0.1600688981,951.8034,1056.512,-7.609695,0.02682786,-7.6886945,0.026949512,99,99,-7.4441724,0.039683543,-7.6886945,0.026949512,69,-11.783868,1.6931123,0.97631055,50,176.6282695188,-0.1601063362,951.8034,1056.512,99,99,99,99,99,99,99,99,99,99,27,-11.783868,1.6931123,0.71075124,50,176.6282631686,-0.1601048122,951.8034,1056.512,99,99,99,99,99,99,99,99,99,99,20,-11.783868,1.6931123,0.6069012
3.5506583,0.2982761039,17.874,0.0254640952,21.4246583,0.29718717,19.480413,0.0742776212,51,176.6512548043,-0.163688776,623.251,1004.62213,-9.335297,0.016996054,-9.717968,0.016894283,-8.571934,0.025243552,-9.370232,0.028663747,-9.717968,0.016894283,875,89.426544,1.0773667,0.12691808,51,176.6512526267,-0.163727995,623.251,1004.62213,-6.793438,0.34703386,-9.989056,0.0361421,-6.6399417,0.2971623,99,99,-9.989056,0.0361421,278,89.426544,1.0773667,0.002225774,51,176.651255437,-0.1637253917,623.251,1004.62213,-8.346417,0.075365774,-11.542035,0.0082729785,-8.047156,0.07404282,-6.779332,0.5902047,-11.542035,0.0082729785,369,89.426544,1.0773667,0.60208356
4.315755,0.1966378379,16.656986,0.0101500737,20.972741,0.1963756993,20.6317098,0.2115737079,52,176.6254886961,-0.1618446484,991.2261,1031.1735,-11.287597,0.0051910006,-11.388014,0.005225658,-9.788948,0.009583359,-10.29611,0.017406829,-11.388014,0.005225658,2546,30.307543,1.1835725,0.028514953,52,176.6255125615,-0.1618796762,991.2261,1031.1735,-9.261306,0.06004673,-12.4569235,0.0064392765,-7.091859,0.19633806,-10.176888,0.04097203,-12.4569235,0.0064392765,1224,30.307543,1.1835725,0.0003206932,52,176.625505349,-0.1618791244,991.2261,1031.1735,-7.6122675,0.24509932,-10.807885,0.025506327,-6.8958592,0.21149139,-8.314268,0.20361537,-10.807885,0.025506327,993,30.307543,1.1835725,0.0003203352
2.694132,0.1295579006,17.804288,0.0240428436,20.49842,0.1273074675,19.500772,0.0756540362,53,176.6365611705,-0.1644456147,833.111,993.93475,-8.713391,0.019742854,-8.913998,0.019976571,-8.641646,0.023809139,-9.005687,0.029059703,-8.913998,0.019976571,365,-8.587146,1.6581824,0.9245518,53,176.6365734219,-0.1644806459,833.111,993.93475,-7.558475,0.1092266,-10.754092,0.012112809,-7.56618,0.1272494,-7.515761,0.23882289,-10.754092,0.012112809,140,-8.587146,1.6581824,0.6849575,53,176.6365707098,-0.1644799022,833.111,993.93475,-7.918844,0.07106253,-8.835861,0.047570102,-8.026797,0.07542352,-7.902375,0.15069033,-8.835861,0.047570102,138,-8.587146,1.6581824,0.7987787
2.7246735,0.1164143142,17.656986,0.0213241067,20.3816595,0.1144446374,18.961433,0.046735916,54,176.6421243393,-0.1623280074,753.64056,1024.1323,-10.510339,0.00891186,-10.743104,0.009012481,-8.788948,0.021060254,99,99,-10.743104,0.009012481,2220,3.3789244,4.6528916,0.0003450804,54,176.6421315558,-0.1623664442,753.64056,1024.1323,-6.162188,0.932575,-9.357806,0.096873015,-7.6829405,0.11438004,-9.794587,0.083387636,-9.357806,0.096873015,622,3.3789244,4.6528916,0.0005061664,54,176.6421307388,-0.1623642982,753.64056,1024.1323,-9.11902,0.055618253,-12.314638,0.006044308,-8.566136,0.046361838,-7.1782074,0.832668,-12.314638,0.006044308,849,3.3789244,4.6528916,0.0006297255
4.997446,1.3642348599,18.08479,0.0303680816,23.082236,1.3638968188,19.7690102,0.0964041037,55,176.6369348012,-0.1624013164,827.75793,1023.12836,-10.761498,0.008136491,-11.022639,0.008216686,-8.361144,0.030183392,99,99,-11.022639,0.008216686,2824,1.7908087,10.8182745,0.00036537,55,176.636947159,-0.1624384671,827.75793,1023.12836,-4.628876,4.4354334,-7.824494,0.46066403,-4.982364,1.3638914,-9.522209,0.13353501,-7.824494,0.46066403,884,1.7908087,10.8182745,0.0003191381,55,176.6369443708,-0.1624369039,827.75793,1023.12836,-9.282953,0.055354178,-12.478571,0.0059505193,-7.7585588,0.09622331,-8.904275,0.21203649,-12.478571,0.0059505193,1181,1.7908087,10.8182745,0.0003196216
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,126.527569,99.0000001759,56,176.6340539061,-0.1599212459,868.8822,1058.5726,-5.6747756,0.075235575,-5.825996,0.07602536,99,99,-5.2767496,0.15584216,-5.2767496,0.15584216,16,-0.52603537,1.5915117,0.8829645,56,176.6340697074,-0.1599601881,868.8822,1058.5726,99,99,99,99,99,99,99,99,99,99,6,-0.52603537,1.5915117,0.51867706,56,176.6340655554,-0.1599579872,868.8822,1058.5726,99,99,99,99,99,99,99,99,99,99,4,-0.52603537,1.5915117,0.4011743
-104.7317507,99.0000721671,125.445934,99.0000000565,20.7141833,0.1194902282,126.527569,99.0000001759,57,176.6349590055,-0.1599335319,855.9557,1058.3896,-5.692732,0.07318267,-5.831078,0.07389547,99,99,-6.3255386,0.057297327,-6.3255386,0.057297327,15,-60.636505,1.364808,0.92476803,57,176.6349739042,-0.1599726736,855.9557,1058.3896,-5.3608937,0.18770541,-5.5936136,0.16720243,-7.3504167,0.11942836,-5.84129,0.17094886,-5.84129,0.17094886,13,-60.636505,1.364808,0.6366278,57,176.6349700987,-0.1599703806,855.9557,1058.3896,99,99,99,99,99,99,99,99,99,99,3,-60.636505,1.364808,0.469727
-104.469774,99.0001130611,125.445934,99.0000000565,20.97616,0.1495825173,126.527569,99.0000001759,58,176.6355805887,-0.159905307,847.07806,1058.7876,-5.3957543,0.0796197,-5.5044208,0.08021171,99,99,-3.5699267,0.53673357,-5.5044208,0.08021171,12,10.957122,1.4577752,0.69842213,58,176.6355948762,-0.159944622,847.07806,1058.7876,99,99,99,99,-7.08844,0.1495331,99,99,99,99,3,10.957122,1.4577752,0.36364102,58,176.6355913047,-0.1599422518,847.07806,1058.7876,99,99,99,99,99,99,99,99,99,99,5,10.957122,1.4577752,0.36711353
-104.832525,99.0000611242,125.445934,99.0000000565,20.613409,0.1099609729,126.527569,99.0000001759,59,176.6359652696,-0.1599503849,841.5844,1058.1406,-5.913821,0.056700423,-5.981432,0.05688971,99,99,-5.9862924,0.06961537,-5.981432,0.05688971,15,71.71011,1.7325227,0.80818063,59,176.6359791641,-0.1599897452,841.5844,1058.1406,99,99,99,99,-7.451191,0.10989374,99,99,99,99,7,71.71011,1.7325227,0.47046077,59,176.6359757441,-0.1599873509,841.5844,1058.1406,99,99,99,99,99,99,99,99,99,99,0,71.71011,1.7325227,0.34796265
-104.6768524,99.0000805781,125.445934,99.0000000565,20.7690816,0.1262667663,126.527569,99.0000001759,60,176.6365097801,-0.1599441475,833.8077,1058.2252,-6.268882,0.05737417,-6.421892,0.057981763,99,99,-5.706285,0.1262068,-6.421892,0.057981763,28,15.867582,1.5703609,0.95336205,60,176.6365231348,-0.1599836413,833.8077,1058.2252,-5.603731,0.19991723,-6.07727,0.16233769,-7.2955184,0.12620822,-6.117967,0.18152368,-6.07727,0.16233769,23,15.867582,1.5703609,0.55873287,60,176.6365199218,-0.1599811864,833.8077,1058.2252,99,99,99,99,99,99,99,99,99,99,9,15.867582,1.5703609,0.42175844
-105.2679507,99.0000363973,125.445934,99.0000000565,20.1779833,0.0848261828,126.527569,99.0000001759,61,176.6363283164,-0.1602915671,836.4022,1053.2649,-5.8316956,0.057385232,-5.8913474,0.05752889,99,99,-5.0794053,0.15193753,-5.8913474,0.05752889,12,31.050697,1.9131286,0.762322,61,176.6363417703,-0.160330673,836.4022,1053.2649,-4.446941,0.34858325,-4.9724245,0.27719462,-7.8866167,0.08473901,-4.790491,0.40926364,-4.9724245,0.27719462,8,31.050697,1.9131286,0.59886783,61,176.6363385252,-0.1603283701,836.4022,1053.2649,99,99,99,99,99,99,99,99,99,99,2,31.050697,1.9131286,0.50041723
-101.886468,99.0125592713,125.445934,99.0000000565,23.559466,1.5769851866,126.527569,99.0000001759,62,176.6385034173,-0.1598754215,805.3341,1059.1902,-6.590974,0.04072397,-6.6526065,0.04083433,99,99,-5.6678977,0.116279475,-6.6526065,0.04083433,26,8.20456,3.59774,0.9537773,62,176.6385148064,-0.1599154497,805.3341,1059.1902,99,99,99,99,-4.505134,1.5769805,-3.9179926,1.1939262,99,99,11,8.20456,3.59774,0.5493698,62,176.6385123463,-0.1599127555,805.3341,1059.1902,-4.139506,0.5902634,-7.3351235,0.06346772,99,99,99,99,-7.3351235,0.06346772,13,8.20456,3.59774,0.49384806
-103.899659,99.0004757306,125.445934,99.0000000565,21.546275,0.3068936234,126.527569,99.0000001759,63,176.6400738089,-0.1604097393,782.9103,1051.5461,-6.103047,0.051432673,-6.1673574,0.051586498,99,99,99,99,-6.1673574,0.051586498,18,-89.81851,2.2543993,0.9079377,63,176.6400835121,-0.1604496035,782.9103,1051.5461,99,99,99,99,-6.518325,0.30686954,99,99,99,99,1,-89.81851,2.2543993,0.35226056,63,176.640081708,-0.1604469452,782.9103,1051.5461,99,99,99,99,99,99,99,99,99,99,6,-89.81851,2.2543993,0.34938163
-104.334759,99.0001739918,125.445934,99.0000000565,21.111175,0.1855780798,126.527569,99.0000001759,64,176.6396350093,-0.1601055133,789.1746,1055.8947,-5.5741816,0.078095414,-5.719274,0.0788886,99,99,99,99,-5.719274,0.0788886,14,-52.666416,1.5944811,0.8018758,64,176.6396452198,-0.1601455774,789.1746,1055.8947,-4.7547297,0.31156564,-5.357279,0.23979533,-6.953425,0.18553825,-5.320099,0.30467537,-5.357279,0.23979533,14,-52.666416,1.5944811,0.46311328,64,176.6396432158,-0.16014285,789.1746,1055.8947,99,99,99,99,99,99,99,99,99,99,4,-52.666416,1.5944811,0.38477227
-104.0281374,99.0002472218,125.445934,99.0000000565,21.4177966,0.2212211213,126.527569,99.0000001759,65,176.6400585928,-0.1598789887,783.12317,1059.1263,-5.9693656,0.056795623,-6.046377,0.057041377,99,99,-5.6723404,0.093357265,-6.046377,0.057041377,16,3.3026752,1.5214529,0.80642533,65,176.6400684352,-0.1599193769,783.12317,1059.1263,-5.377711,0.17460175,-5.560599,0.15878382,-6.6468034,0.22118771,-5.5890827,0.20257527,-5.560599,0.15878382,13,3.3026752,1.5214529,0.5442232,65,176.6400665685,-0.1599165179,783.12317,1059.1263,99,99,99,99,99,99,99,99,99,99,5,3.3026752,1.5214529,0.4956826
