J-Ks,J-Ks_err,H-Ks,H-Ks_err,J-H,J-H_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
5.6047146,7.5724861947,,,,,19.6716625,0.1465402425,25.2763771,7.5710681628,,,646,158.2657267695,59.1837052128,458.53583,1002.97516,-6.4487576,0.062615044,-6.6891217,0.06369143,-6.7742715,0.14650208,-6.6329384,0.07717281,-6.6329384,0.07717281,43,70.76265,1.2244476,0.92956907,646,158.2657003226,59.1837061808,458.53583,1002.97516,-0.11010302,22.795729,-3.3057208,2.367584,-2.6602929,7.571035,-1.0231763,15.124826,-1.0231763,15.124826,0,70.76265,1.2244476,0.035408035,,,,,,,,,,,,,,,,,,,
7.05221766,45.1053810899,,,,,20.162238,0.2290400146,27.21445566,45.1047995665,,,647,158.2087585483,59.1836518533,875.7987,1001.9423,-6.3535066,0.06399408,-6.571317,0.065134294,-6.283696,0.2290156,-6.409314,0.08731468,-6.409314,0.08731468,38,82.98911,1.2269067,0.9555849,647,158.2086978145,59.1836429067,875.7987,1001.9423,1.9291289,138.79713,-1.2664889,14.415395,-0.72221434,45.104794,1.0337476,92.8151,1.0337476,92.8151,0,82.98911,1.2269067,0.050904166,,,,,,,,,,,,,,,,,,,
6.90980396,45.7217439539,,,,,20.319115,0.2643946296,27.22891896,45.7209794915,,,648,158.2106333241,59.1836612027,862.0669,1002.0792,-6.0471106,0.079281084,-6.3500223,0.0802628,-6.126819,0.26437348,-6.3592763,0.0980708,-6.3592763,0.0980708,35,60.6447,1.2426054,0.80886835,648,158.2105737132,59.1836525873,862.0669,1002.0792,2.0303357,144.8474,-1.165282,15.043771,-0.70775104,45.720974,0.8604557,85.71432,0.8604557,85.71432,0,60.6447,1.2426054,0.050883632,,,,,,,,,,,,,,,,,,,
8.9251036,12.6757341303,,,,,16.910913,0.0136249058,25.8360166,12.6757268077,,,649,158.2509311297,59.1834035519,566.9026,998.55774,-9.481037,0.0092569,-9.5032425,0.009270477,-9.535021,0.013208135,-9.485991,0.009527662,-9.485991,0.009527662,154,37.674404,1.0673814,0.98166037,649,158.2508959654,59.1834017729,566.9026,998.55774,-0.7993626,21.723434,-3.9949803,2.2561939,-2.1006534,12.675707,-1.0155504,19.085737,-1.0155504,19.085737,0,37.674404,1.0673814,0.036630664,,,,,,,,,,,,,,,,,,,
5.0173318,7.800392597,,,,,20.2910077,0.2576406341,25.3083395,7.7961366054,,,650,158.2703492098,59.1836885588,424.67856,1002.77454,-5.272755,0.11518577,-5.600306,0.11625672,-6.1549263,0.25761893,-5.5815024,0.13810684,-5.5815024,0.13810684,20,7.719578,1.3465502,0.5517127,650,158.27032556,59.183690318,424.67856,1002.77454,0.90299374,36.653908,-2.292624,3.8069046,-2.6283305,7.7961044,-0.2000493,22.173473,-0.2000493,22.173473,0,7.719578,1.3465502,0.041281328,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,651,158.3273578961,59.184209072,7.1341696,1010.8723,-7.0069695,0.03985943,-7.109217,0.040331226,99,99,-4.0157967,0.8914431,-7.109217,0.040331226,35,31.23486,2.1543987,0.9719537,651,158.3273682789,59.184221018,7.1341696,1010.8723,99,99,99,99,99,99,99,99,99,99,0,31.23486,2.1543987,0.019272702,,,,,,,,,,,,,,,,,,,
105.709687,99.0013146485,,,,,21.226983,0.5097057704,126.93667,99.0000025361,,,652,158.3275982354,59.1858286914,5.420168,1034.0325,-7.593117,0.030747736,-7.700122,0.031127859,-5.218951,0.5096948,-5.820038,0.27227557,-7.700122,0.031127859,68,-88.809395,3.424488,0.98105294,652,158.3276076951,59.1858416551,5.420168,1034.0325,99,99,99,99,99,99,99,99,99,99,0,-88.809395,3.424488,0.019272702,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,653,158.3276789473,59.1835000308,4.762377,1000.73944,-6.2215633,0.06558895,-6.407197,0.066748254,99,99,-5.866293,0.1331273,-6.407197,0.066748254,25,34.42101,2.2100956,0.94587386,653,158.3276899912,59.1835116051,4.762377,1000.73944,99,99,99,99,99,99,99,99,99,99,0,34.42101,2.2100956,0.019272702,,,,,,,,,,,,,,,,,,,
7.1397309,70.5205832362,,,,,20.5599605,0.3294774416,27.6996914,70.5198135604,,,654,158.2039565986,59.1856592928,910.97485,1030.6375,-6.1396923,0.077070996,-6.4633493,0.07782848,-5.8859735,0.32946047,-6.450473,0.0887672,-6.450473,0.0887672,36,35.857098,1.4512259,0.92266315,654,158.2038916456,59.185650722,910.97485,1030.6375,2.5654342,251.7851,-0.6301835,26.150253,-0.2369786,70.51981,1.545089,157.58812,1.545089,157.58812,0,35.857098,1.4512259,0.043573372,,,,,,,,,,,,,,,,,,,
8.0000071,122.0548660912,,,,,20.2950932,0.2586393802,28.2951003,122.0545920571,,,655,158.2156811806,59.1860579594,825.105,1036.3577,-4.349648,0.18141693,-4.7251554,0.18168657,-6.1508408,0.25861776,-5.3108077,0.1705046,-5.3108077,0.1705046,10,75.0496,1.4150195,0.43725204,655,158.2156230255,59.1860516642,825.105,1036.3577,5.009268,1089.2224,1.8136501,113.12601,0.3584303,122.05459,3.1113386,453.85684,3.1113386,453.85684,0,75.0496,1.4150195,0.0005860587,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,656,158.327562054,59.1845489132,5.648561,1015.73425,-7.271316,0.03437496,-7.362418,0.03473687,99,99,-7.021393,0.06578075,-7.362418,0.03473687,46,-75.93221,1.0842637,0.97327834,656,158.3275723358,59.1845610993,5.648561,1015.73425,99,99,99,99,99,99,99,99,99,99,0,-75.93221,1.0842637,0.019272702,,,,,,,,,,,,,,,,,,,
107.282712,99.000107542,,,,,19.653958,0.1441914543,126.93667,99.0000025361,,,657,158.2832363734,59.1877949016,330.36514,1061.6024,-6.0200567,0.075957716,-6.2558875,0.07727668,-6.791976,0.14415267,-5.3212495,0.14203967,-5.3212495,0.14203967,11,-85.24775,1.2598072,0.7141689,657,158.2832177815,59.1878013685,330.36514,1061.6024,99,99,99,99,99,99,99,99,99,99,0,-85.24775,1.2598072,0.019272702,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,658,158.1818156437,59.1845254887,1073.1398,1014.4297,-5.787892,0.071726985,-5.9025035,0.072670996,99,99,-4.8509803,0.24508376,-4.8509803,0.24508376,13,-32.792854,1.6209539,0.7984887,658,158.1817381088,59.1845123894,1073.1398,1014.4297,99,99,99,99,99,99,99,99,99,99,0,-32.792854,1.6209539,0.019272702,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,659,158.1825938023,59.1836033991,1067.4425,1001.245,-5.4492064,0.08309663,-5.5594788,0.08415298,99,99,-5.3817573,0.12908709,-5.3817573,0.12908709,10,-57.36373,1.8119845,0.7473796,659,158.1825173458,59.1835898795,1067.4425,1001.245,99,99,99,99,99,99,99,99,99,99,0,-57.36373,1.8119845,0.019272702,,,,,,,,,,,,,,,,,,,
10.3617952,883.1943259503,,,,,20.082163,0.2129227329,30.4439582,883.1943002843,,,660,158.1864698023,59.1862394879,1039.0485,1038.9308,-5.3450084,0.12866947,-6.0149817,0.1174681,-6.363771,0.21289647,-6.4498444,0.11499036,-6.0149817,0.1174681,23,-47.521072,2.0877564,0.636023,660,158.1863939356,59.1862282298,1039.0485,1038.9308,5.8335705,4210.056,2.6379528,437.2539,2.5072882,883.1943,3.8503718,1742.3909,2.6379528,437.2539,0,-47.521072,2.0877564,0.0006584411,,,,,,,,,,,,,,,,,,,
12.6733715,523.0282007583,,,,,17.201279,0.0170601727,29.8746505,523.02820048,,,661,158.1969743562,59.1827967271,962.1115,989.7047,-9.167363,0.012558715,-9.217237,0.01262206,-9.244655,0.016729204,-9.197467,0.013687933,-9.197467,0.013687933,222,58.935757,1.2241911,0.9175363,661,158.1969070914,59.1827852194,962.1115,989.7047,2.9702988,823.5782,-0.22531877,85.53635,1.9379805,523.0282,2.6800075,748.224,2.6800075,748.224,0,58.935757,1.2241911,0.0005822666,,,,,,,,,,,,,,,,,,,
108.977494,99.0000076915,,,,,17.959176,0.0319492276,126.93667,99.0000025361,,,662,158.1868383119,59.1714432304,1036.3724,827.3791,-8.559067,0.017046109,-8.615144,0.01714673,-8.486758,0.03177373,-8.54492,0.020446382,-8.54492,0.020446382,139,-6.2597528,1.1772027,0.9808385,662,158.186772451,59.1714231217,1036.3724,827.3791,99,99,99,99,99,99,99,99,99,99,0,-6.2597528,1.1772027,0.019272702,,,,,,,,,,,,,,,,,,,
107.3669996,99.0000926275,,,,,19.5696704,0.1335593427,126.93667,99.0000025361,,,663,158.2793327025,59.1829178493,358.865,991.8349,-6.8923707,0.046468828,-7.0510817,0.04724139,-6.8762636,0.13351747,-6.9305058,0.061638176,-6.9305058,0.061638176,52,68.89663,1.0924932,0.9642802,663,158.2793149767,59.1829207009,358.865,991.8349,99,99,99,99,99,99,99,99,99,99,0,68.89663,1.0924932,0.04940422,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,664,158.1816241662,59.1829569103,1074.5464,992.003,-6.401079,0.047345884,-6.4647107,0.04767467,99,99,-5.7399282,0.10835585,-5.7399282,0.10835585,18,21.957281,1.5230062,0.9299122,664,158.1815475536,59.1829428328,1074.5464,992.003,8.791407,53486.027,5.595789,5555.027,99,99,7.747483,29774.117,7.747483,29774.117,0,21.957281,1.5230062,0.0006548419,,,,,,,,,,,,,,,,,,,
3.5617895,0.5107808666,,,,,18.774758,0.0652660105,22.3365475,0.5065939612,,,665,158.3249024384,59.1691691465,24.697296,795.8019,-7.067575,0.05821597,-7.738221,0.053132758,-7.671176,0.06518028,-7.6918063,0.066476434,-7.738221,0.053132758,103,75.72234,1.5371438,0.012413123,665,158.3249212532,59.1691716028,24.697296,795.8019,99,99,99,99,-5.6001225,0.5060981,-3.4751725,3.7199624,99,99,25,75.72234,1.5371438,0.43150347,,,,,,,,,,,,,,,,,,,
-104.612031,99.0000855332,,,,,125.445934,99.0000000565,20.833903,0.1300938333,,,666,158.3259685397,59.1680847887,16.854698,780.31354,-6.4705973,0.06622121,-6.7952466,0.066863194,99,99,-6.219347,0.14529227,-6.7952466,0.066863194,46,-45.68272,2.1010594,0.9733508,666,158.3259887118,59.1680867759,16.854698,780.31354,-4.7544303,0.3517143,-7.950048,0.03828273,-7.102767,0.12814933,-5.381211,0.3666921,-7.950048,0.03828273,21,-45.68272,2.1010594,0.410631,,,,,,,,,,,,,,,,,,,
2.339972,6.5686755142,,,,,22.9398002,2.3677643616,25.2797722,6.1270865784,,,667,158.3277612432,59.1826476447,4.1351852,988.5536,-7.359881,0.029720398,-7.4169083,0.029899739,-3.5061338,2.367762,-6.8643985,0.057299558,-7.4169083,0.029899739,39,50.241333,1.8970408,0.9743701,667,158.3277728988,59.1826587195,4.1351852,988.5536,-0.3340416,17.919739,-3.5296593,1.8611789,-2.6568978,6.1270456,-1.0451049,13.223453,-3.5296593,1.8611789,0,50.241333,1.8970408,0.019302072,,,,,,,,,,,,,,,,,,,
109.0047865,99.0000074567,,,,,17.9318835,0.0312132871,126.93667,99.0000025361,,,668,158.1871052219,59.1824647666,1034.4003,984.9607,-8.460867,0.019537674,-8.545325,0.019727252,-8.5140505,0.031033628,-8.462748,0.023776855,-8.462748,0.023776855,157,48.401726,1.248923,0.76031417,668,158.1870322345,59.1824513448,1034.4003,984.9607,99,99,99,99,99,99,99,99,99,99,0,48.401726,1.248923,0.019272702,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,669,158.3279462527,59.1715055096,2.4604764,829.2505,-6.7275333,0.04082593,-6.791793,0.041112952,99,99,-5.886586,0.10509496,-6.791793,0.041112952,25,86.67234,1.5824038,0.9529835,669,158.3279653637,59.1715099008,2.4604764,829.2505,99,99,99,99,99,99,99,99,99,99,4,86.67234,1.5824038,0.35536644,,,,,,,,,,,,,,,,,,,
108.327606,99.0000185798,,,,,18.609064,0.0563617039,126.93667,99.0000025361,,,670,158.189351224,59.1818357882,1017.9495,975.9663,-7.7227325,0.032208465,-7.892851,0.032761566,-7.83687,0.056262407,-7.775297,0.04378728,-7.775297,0.04378728,123,-83.78117,1.305833,0.03003815,670,158.1892800049,59.1818223775,1017.9495,975.9663,99,99,99,99,99,99,99,99,99,99,0,-83.78117,1.305833,0.019272702,,,,,,,,,,,,,,,,,,,
2.095029,0.0456747415,,,,,17.300352,0.0184565836,19.395381,0.0417796186,,,671,158.2504381513,59.171386708,570.36835,826.74243,-9.103392,0.01194223,-9.13737,0.011976814,-9.145582,0.018151095,-9.128599,0.012923008,-9.128599,0.012923008,159,64.21118,1.0729301,0.9831144,671,158.2504106241,59.1713776023,570.36835,826.74243,-8.31815,0.024237495,-8.412858,0.024053235,-8.541289,0.03526162,-8.391455,0.026111407,-8.391455,0.026111407,156,64.21118,1.0729301,0.026897313,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,672,158.3273295726,59.171031891,6.9654264,822.46985,-6.234491,0.055185344,-6.323961,0.055755336,99,99,-5.8822274,0.10117292,-6.323961,0.055755336,15,70.93713,1.5195571,0.73095125,672,158.3273486238,59.17103589,6.9654264,822.46985,99,99,99,99,99,99,99,99,99,99,2,70.93713,1.5195571,0.35949448,,,,,,,,,,,,,,,,,,,
105.841251,99.0014659973,,,,,21.095419,0.5383005276,126.93667,99.0000025361,,,673,158.3259110521,59.1701163853,17.33334,809.3597,-7.127766,0.05030643,-7.4974647,0.050434947,-5.350515,0.53829014,-6.4702673,0.17254896,-7.4974647,0.050434947,87,89.552826,3.9752707,0.8548029,673,158.3259298511,59.170119587,17.33334,809.3597,99,99,99,99,99,99,99,99,99,99,13,89.552826,3.9752707,0.35567006,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,674,158.3277254132,59.1702384719,4.0423074,811.13165,-7.3955703,0.032798864,-7.490886,0.033160795,99,99,-5.0111594,0.3923659,-7.490886,0.033160795,54,75.18227,2.568903,0.9805314,674,158.3277452258,59.1702420612,4.0423074,811.13165,99,99,99,99,99,99,-3.0752544,2.7410896,99,99,13,75.18227,2.568903,0.4529857,,,,,,,,,,,,,,,,,,,
110.566399,99.0000029725,,,,,16.370271,0.0092954946,126.93667,99.0000025361,,,675,158.2053243195,59.1820666852,900.94885,979.2733,-10.052558,0.0077674584,-10.087735,0.007791165,-10.075663,0.008673119,-10.059783,0.008053914,-10.059783,0.008053914,415,56.811287,1.057648,0.87564087,675,158.2052625655,59.1820561874,900.94885,979.2733,99,99,99,99,99,99,99,99,99,99,0,56.811287,1.057648,0.019272702,,,,,,,,,,,,,,,,,,,
107.4765716,99.0000763577,,,,,19.4600984,0.120899469,126.93667,99.0000025361,,,676,158.2821230867,59.1825092454,338.4187,986.01935,-6.6785603,0.0562835,-6.9180903,0.057252947,-6.9858356,0.12085321,-6.926265,0.06947925,-6.926265,0.06947925,52,54.573303,1.1738929,0.95562375,676,158.2821073126,59.1825123343,338.4187,986.01935,99,99,99,99,99,99,99,99,99,99,0,54.573303,1.1738929,0.019272702,,,,,,,,,,,,,,,,,,,
6.2455162,20.0315281235,,,,,20.087435,0.2139492668,26.3329512,20.0303855348,,,677,158.3103785366,59.1821960937,131.44713,981.85895,-6.3696074,0.063627705,-6.589045,0.06475979,-6.358499,0.21392313,-6.5375304,0.09850955,-6.5375304,0.09850955,39,85.191956,1.0626105,0.9630767,677,158.3103800058,59.1822038875,131.44713,981.85895,1.7073787,114.24068,-1.4882389,11.864975,-1.6037188,20.030373,0.09862788,50.682945,0.09862788,50.682945,0,85.191956,1.0626105,0.0477005,,,,,,,,,,,,,,,,,,,
-101.5331516,99.0235020743,,,,,125.445934,99.0000000565,23.9127824,2.157301988,,,678,158.3253562706,59.1823320006,21.74202,984.0057,-5.461556,0.10318352,-5.756049,0.104554445,99,99,-5.643981,0.13335432,-5.643981,0.13335432,13,30.628197,1.6592757,0.64979756,678,158.3253666837,59.182342469,21.74202,984.0057,-0.47617185,10.9211235,-3.6717896,1.1344156,-4.0238876,2.1571856,-1.5214834,6.714495,-1.5214834,6.714495,0,30.628197,1.6592757,0.019284751,,,,,,,,,,,,,,,,,,,
12.57155,638.4536007842,,,,,17.672933,0.0223440282,30.244483,638.4536003933,,,679,158.1819405486,59.1817688452,1072.232,975.01605,-9.015797,0.013381199,-9.064212,0.013445995,-8.773001,0.02209236,-8.889201,0.016758636,-8.889201,0.016758636,170,-44.961086,1.22328,0.5517719,679,158.1818649123,59.1817541069,1072.232,975.01605,3.143671,891.4466,-0.051946644,92.585106,2.307813,638.4536,2.6692522,701.6968,2.6692522,701.6968,0,-44.961086,1.22328,0.0006267823,,,,,,,,,,,,,,,,,,,
105.82219,99.0015176005,,,,,21.11448,0.5477089092,126.93667,99.0000025361,,,680,158.2591160844,59.1821857044,506.9345,981.2002,-5.980118,0.08238001,-6.2936563,0.08329708,-5.331454,0.5476987,-6.16736,0.10379826,-6.16736,0.10379826,33,76.38593,1.0870817,0.8178291,680,158.2590866568,59.1821846108,506.9345,981.2002,99,99,99,99,99,99,99,99,99,99,0,76.38593,1.0870817,0.019272702,,,,,,,,,,,,,,,,,,,
-101.6102953,99.0146864032,,,,,125.445934,99.0000000565,23.8356387,1.7053188383,,,681,158.3275238057,59.1819642534,5.8548055,978.77924,-6.8622227,0.043315634,-6.9721236,0.043864574,99,99,-4.8980403,0.37540922,-6.9721236,0.043864574,37,-74.2938,1.1579632,0.9653944,681,158.3275357686,59.1819748752,5.8548055,978.77924,-1.8709716,4.3163304,-5.0665894,0.44848305,-4.1010313,1.7051716,-2.8230948,2.9750626,-5.0665894,0.44848305,0,-74.2938,1.1579632,0.019275302,,,,,,,,,,,,,,,,,,,
-102.127571,99.0053883833,,,,,125.445934,99.0000000565,23.318363,1.0329171046,,,682,158.3276454576,59.181327579,4.945504,969.6781,-6.5935817,0.055924807,-6.7892323,0.056923077,99,99,-5.6582546,0.16705605,-6.7892323,0.056923077,33,-4.3025947,1.1213579,0.9639677,682,158.3276579136,59.1813378382,4.945504,969.6781,-2.5785003,2.3715594,-5.774118,0.24662295,-4.618307,1.032674,-3.3490176,1.6155438,-5.774118,0.24662295,0,-4.3025947,1.1213579,0.019273533,,,,,,,,,,,,,,,,,,,
105.7737093,99.0016578726,,,,,21.1629607,0.572502727,126.93667,99.0000025361,,,683,158.2124873586,59.1820326016,848.4806,978.79767,-5.1413536,0.11932424,-5.433001,0.12094395,-5.2829733,0.57249296,-5.415756,0.14606763,-5.415756,0.14606763,19,22.813026,1.4611866,0.5300298,683,158.2124299408,59.1820233268,848.4806,978.79767,99,99,99,99,99,99,99,99,99,99,0,22.813026,1.4611866,0.019272702,,,,,,,,,,,,,,,,,,,
108.5602,99.0000131785,,,,,18.37647,0.0459040509,126.93667,99.0000025361,,,684,158.2175829387,59.1814670134,811.15344,970.7228,-7.9381423,0.027261075,-8.06476,0.027651107,-8.069464,0.045782078,-8.058513,0.032509547,-8.058513,0.032509547,130,40.009518,1.0698793,0.92765635,684,158.2175289637,59.1814582823,811.15344,970.7228,99,99,99,99,99,99,99,99,99,99,0,40.009518,1.0698793,0.019272702,,,,,,,,,,,,,,,,,,,
1.827148,0.9259930289,,,,,20.988717,0.488102236,22.815865,0.7869048842,,,685,158.3226907135,59.1816165176,41.246902,973.7379,-5.9863825,0.08703543,-6.3980885,0.08652284,-5.457217,0.48809078,-5.451577,0.15905786,-5.451577,0.15905786,15,-57.967804,3.0377336,0.51052064,685,158.3226999905,59.1816260934,41.246902,973.7379,-1.7719601,4.5974646,-4.967578,0.4776801,-5.120805,0.78658575,-2.5655782,2.5882556,-2.5655782,2.5882556,0,-57.967804,3.0377336,0.01927412,,,,,,,,,,,,,,,,,,,
2.20977,0.748924155,,,,,20.457151,0.299892446,22.666921,0.6862593612,,,686,158.3258327235,59.1813729109,18.225037,970.29987,-6.2334924,0.0723294,-6.5282707,0.07328826,-5.988783,0.2998738,-6.0481586,0.15035294,-6.0481586,0.15035294,26,-69.75908,1.6407616,0.9385353,686,158.3258440563,59.1813828837,18.225037,970.29987,-2.582051,2.2451713,-5.777669,0.23355018,-5.269749,0.6858934,-3.8441458,1.3250654,-3.8441458,1.3250654,0,-69.75908,1.6407616,0.019272905,,,,,,,,,,,,,,,,,,,
2.9687237,0.4589447877,,,,,19.2337353,0.0985476565,22.202459,0.4482395314,,,687,158.3191733275,59.1807974777,66.98954,961.97864,-6.986535,0.0505504,-7.2662826,0.051292446,-7.2121987,0.0984909,-7.2368093,0.061641376,-7.2368093,0.061641376,80,-60.945896,1.5058125,0.33125502,687,158.3191810231,59.1808059511,66.98954,961.97864,-3.656404,1.165384,-6.8520217,0.121400274,-5.734211,0.44767904,-4.6948643,0.7230895,-4.6948643,0.7230895,0,-60.945896,1.5058125,0.01927256,,,,,,,,,,,,,,,,,,,
107.3314857,99.0000986338,,,,,19.6051843,0.1379396726,126.93667,99.0000025361,,,688,158.2708669324,59.1809661969,420.8417,963.8556,-6.7531734,0.04970887,-6.9141927,0.050541397,-6.8407497,0.13789913,-6.860813,0.062188856,-6.860813,0.062188856,44,29.884472,1.1071649,0.9452823,688,158.2708453918,59.1809664054,420.8417,963.8556,99,99,99,99,99,99,99,99,99,99,0,29.884472,1.1071649,0.019272702,,,,,,,,,,,,,,,,,,,
107.6518717,99.000056353,,,,,19.2847983,0.1032266425,126.93667,99.0000025361,,,689,158.2858500738,59.1809201177,311.08823,963.3354,-6.6511116,0.05663331,-6.8838344,0.05762268,-7.1611357,0.10317246,-6.891408,0.08999199,-6.891408,0.08999199,53,17.521648,1.3523545,0.80943805,689,158.2858375952,59.1809228946,311.08823,963.3354,99,99,99,99,99,99,99,99,99,99,0,17.521648,1.3523545,0.019272702,,,,,,,,,,,,,,,,,,,
108.899213,99.000008435,,,,,18.037457,0.0341756395,126.93667,99.0000025361,,,690,158.2322425648,59.1807253864,703.76605,960.1689,-8.41846,0.017375631,-8.4638195,0.017452464,-8.408477,0.034011632,-8.440558,0.019610612,-8.440558,0.019610612,92,63.211025,1.0865917,0.97740585,690,158.2321979099,59.1807187522,703.76605,960.1689,99,99,99,99,99,99,99,99,99,99,0,63.211025,1.0865917,0.019272702,,,,,,,,,,,,,,,,,,,
105.6281104,99.0021669473,,,,,21.3085596,0.6546434915,126.93667,99.0000025361,,,691,158.2441620712,59.1809257997,616.4563,963.09204,-4.897228,0.1497308,-5.4008,0.14529096,-5.1373744,0.65463495,-5.9227667,0.17395045,-5.9227667,0.17395045,13,29.692904,1.4786718,0.4875142,691,158.2441244647,59.1809213539,616.4563,963.09204,99,99,99,99,99,99,99,99,99,99,0,29.692904,1.4786718,0.019272702,,,,,,,,,,,,,,,,,,,
6.1965255,129.3539593907,,,,,22.1617524,1.4338775997,28.3582779,129.3460119411,,,692,158.2002578587,59.1812303235,938.0588,967.3105,-5.900792,0.08474427,-6.2026715,0.08580339,-4.2841816,1.4338737,-6.028203,0.11438297,-6.028203,0.11438297,33,55.81024,1.2830391,0.86005,692,158.2001936068,59.1812184421,938.0588,967.3105,3.2695813,423.5839,0.07396374,43.99317,0.4216079,129.34601,2.2789044,272.18936,2.2789044,272.18936,0,55.81024,1.2830391,0.002034042,,,,,,,,,,,,,,,,,,,
2.6813056,0.4523188985,,,,,19.4880664,0.1240470847,22.169372,0.4349766737,,,693,158.3246021706,59.1806928756,27.219793,960.55927,-5.227983,0.13520476,-5.882301,0.124247774,-6.9578676,0.124002,-5.9003034,0.14787656,-5.9003034,0.14787656,20,57.63543,1.8099794,0.52906245,693,158.3246132095,59.1807022255,27.219793,960.55927,-2.3575811,2.1081378,-5.553199,0.21962306,-5.767298,0.43439907,-3.9680572,1.0110651,-3.9680572,1.0110651,0,57.63543,1.8099794,0.019272653,,,,,,,,,,,,,,,,,,,
1.971613,0.7404296964,,,,,20.899614,0.3538091844,22.871227,0.6504269339,,,694,158.3278696139,59.1804693735,3.278962,957.41113,-7.261019,0.035156418,-7.3595033,0.03555742,-5.54632,0.35379338,-6.1695004,0.11330199,-7.3595033,0.03555742,40,-88.93488,1.593211,0.9746183,694,158.327882771,59.1804791542,3.278962,957.41113,-3.2410026,1.4207946,-6.43662,0.14799483,-5.065443,0.6500408,-4.0088,0.9465475,-6.43662,0.14799483,0,-88.93488,1.593211,0.019272532,,,,,,,,,,,,,,,,,,,
-95.538386,425.4146031118,,,,,125.445934,99.0000000565,29.907548,413.7349206069,,,695,158.1813790167,59.1806343757,1076.3484,958.79663,-6.101056,0.06287288,-6.2220793,0.06373996,99,99,-5.9404407,0.09760736,-5.9404407,0.09760736,20,-76.28357,1.3132349,0.91047174,695,158.1813037927,59.1806188564,1076.3484,958.79663,4.404403,1013.14484,1.2087855,105.224625,1.970878,413.73492,3.620762,719.7999,3.620762,719.7999,0,-76.28357,1.3132349,0.0006046161,,,,,,,,,,,,,,,,,,,
107.1981487,99.000124995,,,,,19.7385213,0.1557140836,126.93667,99.0000025361,,,696,158.2161308058,59.1806234382,821.78625,958.658,-6.0097213,0.07888152,-6.2833557,0.08007936,-6.7074127,0.15567817,-6.250363,0.12841251,-6.250363,0.12841251,34,-67.9813,1.0975957,0.89785635,696,158.2160765137,59.1806139468,821.78625,958.658,99,99,99,99,99,99,99,99,99,99,0,-67.9813,1.0975957,0.019272702,,,,,,,,,,,,,,,,,,,
