J-Ks,J-Ks_err,H-Ks,H-Ks_err,J-H,J-H_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.467062±0.0230624783,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
1.118607,3.6992791835,-3.722203,2.1162858181,4.84081,3.0352805441,23.080209,2.1154673432,24.198816,3.0347099363,19.358006,0.0588522185,31,200.7951614879,33.3405149827,656.09503,7.615936,-3.9286323,0.2224118,-4.770824,0.18521495,-3.365725,2.1154647,-5.0253334,0.13532688,-5.0253334,0.13532688,9,-9.684509,1.2971349,0.49340338,31,200.7951723232,33.3404837935,656.09503,7.615936,-4.068924,0.37186152,-4.6828823,0.2877641,-3.737854,3.0346272,-5.0595484,0.24917234,-5.0595484,0.24917234,7,-9.684509,1.2971349,0.47445175,31,200.7951560947,33.3404725798,656.09503,7.615936,-3.3304243,0.70467895,-6.526042,0.07737073,-8.109056,0.054145228,-4.943156,0.2691008,-4.943156,0.2691008,6,-9.684509,1.2971349,0.6513971
105.4757748,99.0009451272,-1.1810428,0.4470214123,106.6568176,99.0000691735,21.4608952,0.4320114934,126.93667,99.0000025361,20.2798524,0.1148660639,32,200.7656866359,33.3402335573,1008.50165,3.844691,-5.736765,0.081540294,-6.0697794,0.08125795,-4.9850388,0.43199855,-6.030341,0.13773674,-6.030341,0.13773674,24,-71.17974,1.0762744,0.6075268,32,200.7656931343,33.3402074797,1008.50165,3.844691,99,99,99,99,99,99,99,99,99,99,0,-71.17974,1.0762744,0.019272702,32,200.765670284,33.3401990816,1008.50165,3.844691,-4.9767475,0.28926414,-7.2818294,0.070454456,-7.1872096,0.11252704,-6.794858,0.1318953,-6.794858,0.1318953,0,-71.17974,1.0762744,0.34674978
106.6281977,99.0001216931,106.1585897,99.0001218433,0.469608,140.0071463677,20.3084723,0.1536004579,126.93667,99.0000025361,126.467062,99.0000026863,33,200.7812759889,33.3402723259,822.1134,4.2515216,-5.6533933,0.08393962,-5.9712524,0.083819695,-6.1374617,0.15356405,-6.249904,0.11562993,-6.249904,0.11562993,26,80.36503,1.5080922,0.7775473,33,200.7812847536,33.3402435289,822.1134,4.2515216,99,99,99,99,99,99,99,99,99,99,13,80.36503,1.5080922,0.5055321,33,200.7812653903,33.3402336172,822.1134,4.2515216,99,99,99,99,99,99,99,99,99,99,11,80.36503,1.5080922,0.71548325
106.1123395,99.000310196,1.2042111,0.6195310975,104.9081284,99.001633341,20.8243305,0.2468131863,126.93667,99.0000025361,22.0285416,0.5682446936,34,200.7940872205,33.340297528,668.9409,4.511436,-5.246609,0.10674161,-5.6615186,0.104793064,-5.6216035,0.24679053,-5.551736,0.12421403,-5.551736,0.12421403,25,24.66848,2.1410959,0.6611018,34,200.7940978458,33.340266495,668.9409,4.511436,99,99,99,99,99,99,99,99,99,99,14,24.66848,2.1410959,0.5405733,34,200.794081347,33.3402553376,668.9409,4.511436,-2.8644245,1.6826121,-6.060042,0.17548412,-5.4385204,0.5677765,-4.216352,0.7892744,-4.216352,0.7892744,17,24.66848,2.1410959,0.7643514
-104.304922,99.0001545692,-106.201925,99.0000136537,1.897003,0.1824439826,125.445934,99.0000000565,21.141012,0.1749101241,19.244009,0.0518869472,35,200.8128845892,33.3403755169,444.19742,5.513796,-4.1959963,0.15203102,-4.414293,0.15295103,99,99,-4.6240125,0.15549201,-4.6240125,0.15549201,9,-89.79081,1.3232661,0.54095554,35,200.8128979545,33.3403412088,444.19742,5.513796,-3.5213857,0.50155824,-4.3002095,0.35909376,-6.795658,0.17346872,-4.0133743,0.50939363,-4.0133743,0.50939363,5,-89.79081,1.3232661,0.45738745,35,200.8128856643,33.3403282324,444.19742,5.513796,-4.2872157,0.24683821,-4.475831,0.22579567,-8.223053,0.04647986,-5.3254685,0.15297247,-5.3254685,0.15297247,7,-89.79081,1.3232661,0.6310845
106.31566,99.000206819,105.846052,99.0002069691,0.469608,140.0071463677,20.62101,0.2011170047,126.93667,99.0000025361,126.467062,99.0000026863,36,200.7696237027,33.3402362853,961.4296,3.8437235,-5.4992194,0.09030462,-5.8203855,0.090137295,-5.824924,0.2010892,-5.4011755,0.14031999,-5.4011755,0.14031999,22,-40.059883,1.055344,0.7712599,36,200.7696307717,33.3402095199,961.4296,3.8437235,99,99,99,99,99,99,99,99,99,99,11,-40.059883,1.055344,0.48277667,36,200.7696088011,33.340200738,961.4296,3.8437235,99,99,99,99,99,99,-3.6756582,1.2829913,-3.6756582,1.2829913,16,-40.059883,1.055344,0.72826165
-103.751489,99.0003933581,-105.8329565,99.0000225145,2.0814675,0.2869156259,125.445934,99.0000000565,21.694445,0.2790589239,19.6129775,0.0666835313,37,200.8152171448,33.3402938372,416.30966,4.3335476,-4.1396112,0.1704487,-4.475655,0.16978453,99,99,-4.992445,0.14865601,-4.992445,0.14865601,10,-44.098362,1.6981446,0.47698992,37,200.8152308273,33.3402591093,416.30966,4.3335476,-3.5742393,0.52182424,-4.7023625,0.30621853,-6.242225,0.27815774,99,99,99,99,4,-44.098362,1.6981446,0.5930633,37,200.8152190465,33.3402458867,416.30966,4.3335476,-3.4931235,0.5459495,-4.943794,0.2591505,-7.8540845,0.062568486,-5.892518,0.123952724,-5.892518,0.123952724,4,-44.098362,1.6981446,0.5352162
-104.8916893,99.0000526657,-106.961166,99.0000055202,2.0694767,0.1072308641,125.445934,99.0000000565,20.5542447,0.1020619239,18.484768,0.0328910613,38,200.827681059,33.3403256098,267.28986,4.7384987,-4.795515,0.11925072,-5.051846,0.11977751,99,99,-4.9962435,0.15331525,-4.9962435,0.15331525,13,-10.479767,1.4610317,0.63237137,38,200.8276965533,33.3402887072,267.28986,4.7384987,-3.9852102,0.4489942,-5.4705815,0.2069273,-7.3824253,0.09957149,-4.790367,0.35557297,-4.790367,0.35557297,8,-10.479767,1.4610317,0.48876265,38,200.8276875599,33.3402742736,267.28986,4.7384987,-5.6270914,0.10271202,-5.7008405,0.09881583,-8.982294,0.023450885,-5.951937,0.121926494,-5.951937,0.121926494,12,-10.479767,1.4610317,0.6685552
105.5967994,99.0007274306,-1.2469069,0.3908038634,106.8437063,99.0000489908,21.3398706,0.3788530596,126.93667,99.0000025361,20.0929637,0.0959063024,39,200.7737442785,33.3401943758,912.1641,3.2039673,-4.3986435,0.1339847,-4.5849066,0.13482408,-5.1060634,0.3788383,-4.701669,0.1545673,-4.701669,0.1545673,11,-49.838646,1.04656,0.62324524,39,200.7737519334,33.3401668841,912.1641,3.2039673,99,99,99,99,99,99,99,99,99,99,1,-49.838646,1.04656,0.63352394,39,200.7737308772,33.3401576904,912.1641,3.2039673,-3.4581733,0.54040927,-4.659226,0.30414218,-7.3740983,0.09309211,99,99,99,99,5,-49.838646,1.04656,0.63767594
106.013362,99.0003355256,105.543754,99.0003356757,0.469608,140.0071463677,20.923308,0.2567723275,126.93667,99.0000025361,126.467062,99.0000026863,40,200.7831111795,33.3401800049,800.1726,2.9146843,-4.641561,0.14053093,-5.0488544,0.1381951,-5.522626,0.25675055,-5.273673,0.18915473,-5.273673,0.18915473,15,46.628067,1.4275753,0.55666167,40,200.7831201867,33.3401508737,800.1726,2.9146843,-3.6996539,0.6105477,-6.895272,0.066864334,99,99,99,99,99,99,8,46.628067,1.4275753,0.552087,40,200.7831012203,33.3401407621,800.1726,2.9146843,99,99,99,99,99,99,99,99,99,99,5,46.628067,1.4275753,0.52644837
106.1343036,99.000260871,0.763131,0.4144707893,105.3711726,99.0006118053,20.8023664,0.226164465,126.93667,99.0000025361,21.5654974,0.3473264601,41,200.7675031481,33.3401348885,986.7844,2.4139156,-4.835481,0.11771446,-5.098677,0.11818068,-5.6435676,0.22613974,-5.548237,0.15289418,-5.548237,0.15289418,14,-13.828655,1.4180441,0.6613088,41,200.7675098847,33.3401084791,986.7844,2.4139156,99,99,99,99,99,99,99,99,99,99,8,-13.828655,1.4180441,0.60850126,41,200.7674874263,33.3400998815,986.7844,2.4139156,-3.0461874,1.0510024,-6.241805,0.111299135,-5.9015646,0.34655994,-4.960929,0.49900052,-4.960929,0.49900052,0,-13.828655,1.4180441,0.3463259
1.490736,140.0071445082,-104.654314,99.0001937522,106.14505,99.0001962319,125.445934,99.0000000565,126.93667,99.0000025361,20.79162,0.1958361378,42,200.7858863903,33.3404519089,766.98926,6.783186,-4.011076,0.17644426,-4.3086076,0.17660932,99,99,-4.6356134,0.294938,-4.6356134,0.294938,7,87.72175,1.2363163,0.5934393,42,200.7858958673,33.340422332,766.98926,6.783186,99,99,99,99,99,99,99,99,99,99,2,87.72175,1.2363163,0.64172137,42,200.7858775587,33.3404120102,766.98926,6.783186,-4.9811726,0.13559477,-5.0500154,0.13077258,-6.675442,0.19447343,-6.0912275,0.15159345,-6.0912275,0.15159345,6,87.72175,1.2363163,0.6844267
0.3284168,0.2731489539,-1.677056,0.2282656977,2.0054728,0.1624677026,20.4997975,0.223964088,20.8282143,0.1563663593,18.8227415,0.0441057374,43,200.8092260957,33.3412647881,487.93292,18.259531,-5.050968,0.11844544,-5.496834,0.11543709,-5.9461365,0.22393912,-5.240261,0.2041733,-5.240261,0.2041733,14,-48.084957,1.6369959,0.49098048,43,200.8092391544,33.3412312487,487.93292,18.259531,-2.6492426,1.963526,-5.8448606,0.20465317,-7.1084557,0.15475233,-5.105326,0.45716467,-5.105326,0.45716467,6,-48.084957,1.6369959,0.60447973,43,200.8092261717,33.3412188285,487.93292,18.259531,-3.8101795,0.66298515,-7.005797,0.07096863,-8.6443205,0.03759572,-7.0672097,0.07538952,-7.0672097,0.07538952,6,-48.084957,1.6369959,0.46077177
106.1483517,99.0002563924,105.6787437,99.0002565426,0.469608,140.0071463677,20.7883183,0.2241954822,126.93667,99.0000025361,126.467062,99.0000026863,44,200.849825828,33.344431588,2.521401,63.456577,-7.1019697,0.03278119,-7.1864986,0.032815695,-5.6576157,0.22417054,-6.495817,0.06915692,-7.1864986,0.032815695,60,-82.438705,3.0863147,0.97840613,44,200.8498455557,33.3443914086,2.521401,63.456577,99,99,99,99,99,99,99,99,99,99,9,-82.438705,3.0863147,0.34902388,44,200.849842082,33.3443757276,2.521401,63.456577,99,99,99,99,99,99,99,99,99,99,11,-82.438705,3.0863147,0.3626467
0.7680005,0.0928163232,107.3764265,99.0000228699,-106.608426,99.000026012,19.0906355,0.0632168233,19.858636,0.0679595696,126.467062,99.0000026863,45,200.8441496479,33.3423483246,70.38658,33.64807,-7.6088285,0.028102264,-7.7335305,0.02821355,-7.3552985,0.06312831,-7.5671496,0.039104115,-7.5671496,0.039104115,127,-12.739118,2.2169685,0.93658894,45,200.8441680322,33.3423088356,70.38658,33.64807,-7.7902346,0.04192792,-7.886218,0.039844885,-8.078034,0.064158775,-8.048117,0.047857396,-8.048117,0.047857396,109,-12.739118,2.2169685,0.873377,45,200.8441629993,33.3422932441,70.38658,33.64807,-7.6759257,0.04510964,-7.788977,0.042595282,99,99,-6.876899,0.13325737,-6.876899,0.13325737,98,-12.739118,2.2169685,0.67429304
0.1305135,0.3134149568,-1.6137775,0.2759350398,1.744291,0.1665544257,20.7077395,0.2707662319,20.838253,0.1578435391,19.093962,0.0531581968,46,200.8002631708,33.3418516073,595.08875,26.710722,-5.48357,0.091465905,-5.8137317,0.0911858,-5.7381945,0.27074558,-5.728357,0.11612015,-5.8137317,0.0911858,33,-58.388897,1.2034014,0.71068275,46,200.8002750792,33.3418197201,595.08875,26.710722,99,99,99,99,-7.098417,0.15624477,-5.1253095,0.3891845,99,99,7,-58.388897,1.2034014,0.45478213,46,200.8002601771,33.3418083067,595.08875,26.710722,-5.6686087,0.13918993,-5.9092116,0.12483418,-8.3731,0.047894843,-6.0245667,0.16714185,-5.9092116,0.12483418,21,-58.388897,1.2034014,0.68009984
1.1395988,0.1816254969,-0.4773735,0.1171169877,1.6169723,0.1597288145,19.6395385,0.1029342405,20.7791373,0.1496407807,19.162165,0.0558652927,47,200.7946269999,33.3426635768,662.4672,38.369205,-6.4905324,0.053137045,-6.7146497,0.05345054,-6.8063955,0.102879904,-6.6876163,0.07737929,-6.6876163,0.07737929,64,-37.970882,1.2457433,0.9667401,47,200.7946382958,33.3426327927,662.4672,38.369205,-7.094264,0.056769665,-7.184537,0.054100387,-7.1575327,0.1479534,-7.196319,0.09481709,-7.196319,0.09481709,54,-37.970882,1.2457433,0.9727559,47,200.7946222488,33.3426221112,662.4672,38.369205,-7.54798,0.037747383,-7.5971923,0.03677621,-8.304897,0.050882738,-7.964925,0.046489555,-7.964925,0.046489555,71,-37.970882,1.2457433,0.5195475
0.190289,0.3005637838,-0.3853455,0.291502798,0.5756345,0.2104497504,20.646616,0.2559525072,20.836905,0.1575655487,20.2612705,0.1395069723,48,200.8231027134,33.342670731,322.01828,38.31681,-5.7588058,0.08126523,-6.103245,0.08084702,-5.799318,0.25593066,-6.0475836,0.09370983,-6.0475836,0.09370983,39,63.10781,1.2568221,0.8581691,48,200.8231181326,33.3426349692,322.01828,38.31681,-6.1119423,0.109681316,-6.3024344,0.09998903,-7.099765,0.15596393,-6.4807396,0.12191952,-6.4807396,0.12191952,32,63.10781,1.2568221,0.7080175,48,200.8231084453,33.3426215071,322.01828,38.31681,-6.0229044,0.11551138,-6.242652,0.10440718,-7.2057915,0.13758749,-6.5858383,0.10794396,-6.5858383,0.10794396,29,63.10781,1.2568221,0.8404797
-104.4124208,99.0001785116,1.021128,140.0071446143,-105.4335488,99.0001811413,125.445934,99.0000000565,21.0335132,0.1879737738,126.467062,99.0000026863,49,200.845928295,33.3423725857,49.121372,33.992992,-5.8114686,0.079490036,-6.1596537,0.079034865,99,99,-6.0423245,0.0999519,-6.1596537,0.079034865,40,-1.4211804,1.7577708,0.88028777,49,200.8459469427,33.3423327891,49.121372,33.992992,-5.760081,0.15364377,-6.1422763,0.13040052,-6.9031568,0.18663329,-6.4358377,0.13546392,-6.1422763,0.13040052,27,-1.4211804,1.7577708,0.6305794,49,200.8459423103,33.3423170291,49.121372,33.992992,99,99,99,99,99,99,99,99,99,99,15,-1.4211804,1.7577708,0.49083278
-0.0689149,0.4003429203,-1.4683276,0.3681150045,1.3994127,0.1904927925,21.0208556,0.3602052237,20.9519407,0.1747187758,19.552528,0.0759002856,50,200.8122127941,33.3425435552,452.21634,36.54495,-5.119886,0.111888714,-5.5116124,0.1103847,-5.4250784,0.3601897,-5.4988723,0.17663027,-5.5116124,0.1103847,26,7.0206547,1.4746245,0.67213464,50,200.8122266053,33.3425096791,452.21634,36.54495,-3.9977434,0.57170457,-7.1933613,0.061812956,-6.9847293,0.17327578,-5.6147757,0.3140719,-7.1933613,0.061812956,7,7.0206547,1.4746245,0.4028175,50,200.8122144686,33.3424972528,452.21634,36.54495,-5.422947,0.1543279,-5.654435,0.13887976,-7.914534,0.072311655,-6.7730107,0.10680532,-5.654435,0.13887976,20,7.0206547,1.4746245,0.4953515
2.0140283,0.4106315577,0.7490783,0.2215333658,1.26495,0.4335638279,19.8278367,0.1218969143,21.841865,0.3921216883,20.576915,0.1849815517,51,200.8071949026,33.3423588894,512.2104,33.928905,-4.201209,0.18617214,-4.819884,0.17165636,-6.6180973,0.121851034,-5.826441,0.1484683,-5.826441,0.1484683,13,-27.200747,1.2152039,0.4930755,51,200.8072079414,33.3423258639,512.2104,33.928905,-3.7082334,0.5467548,-6.903851,0.06148436,-6.094805,0.39148086,-5.281715,0.48263514,-5.281715,0.48263514,5,-27.200747,1.2152039,0.36326385,51,200.8071946582,33.3423138865,512.2104,33.928905,-4.690699,0.22041668,-4.9402876,0.19703048,-6.890147,0.18353827,-5.809203,0.28938472,-5.809203,0.28938472,9,-27.200747,1.2152039,0.45446035
0.451837,0.194742433,-1.204808,0.1598101925,1.656645,0.1286703115,20.080583,0.1531467658,20.53242,0.1202941533,18.875775,0.0456658049,52,200.7715389452,33.3429694211,938.499,42.940052,-6.2199845,0.06945491,-6.6765995,0.067505814,-6.365351,0.15311025,-6.512497,0.08548639,-6.512497,0.08548639,71,-11.022623,2.3798094,0.05232222,52,200.7715469758,33.3429427174,938.499,42.940052,-5.8510523,0.18043414,-6.887967,0.111982964,-7.40425,0.11818853,-7.2831054,0.08287013,-7.2831054,0.08287013,34,-11.022623,2.3798094,0.49574223,52,200.7715258153,33.3429343591,938.499,42.940052,-7.0747237,0.059384808,-7.186998,0.056094557,-8.591287,0.03941431,-7.9645314,0.044064943,-7.9645314,0.044064943,70,-11.022623,2.3798094,0.3169808
2.0130248,1.2523386356,1.4108833,1.0931410904,0.6021415,1.5787145371,21.0447637,0.3680828115,23.0577885,1.1970242696,22.455647,1.0293067995,53,200.8432916698,33.364950949,80.60427,357.1258,-4.324251,0.16798685,-4.8059316,0.16217047,-5.4011703,0.36806762,-4.9879966,0.16187744,-4.9879966,0.16187744,13,75.81088,1.272419,0.5069034,53,200.8433155948,33.3649148905,80.60427,357.1258,-1.9835765,2.6422927,-5.179194,0.2754376,-4.8788815,1.1968145,-4.0564847,0.7318265,-4.0564847,0.7318265,3,75.81088,1.272419,0.35746336,53,200.8433135377,33.3649044333,80.60427,357.1258,-3.35879,0.72988987,-6.5544076,0.079386756,-5.011415,1.0290484,-4.71312,0.39061013,-4.71312,0.39061013,0,75.81088,1.272419,0.34839436
-105.2044535,99.0000309285,1.021128,140.0071446143,-106.2255815,99.0000335583,125.445934,99.0000000565,20.2414805,0.0781835534,126.467062,99.0000026863,54,200.7653740006,33.4125005232,1011.33746,1038.0931,-6.1532054,0.052610915,-6.254252,0.052733336,99,99,-5.808438,0.09324579,-6.254252,0.052733336,27,65.95444,2.5688958,0.94875854,54,200.7653985635,33.4124849862,1011.33746,1038.0931,-6.348827,0.0764308,-6.42574,0.07332656,-7.6951895,0.07490336,-7.0186014,0.060593966,-6.42574,0.07332656,23,65.95444,2.5688958,0.7990875,54,200.7653857596,33.4124927666,1011.33746,1038.0931,99,99,99,99,99,99,99,99,99,99,13,65.95444,2.5688958,0.63302183
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,55,200.7670024131,33.4125928381,991.88306,1039.3975,-6.0462666,0.056551766,-6.1593003,0.05673228,99,99,-5.624563,0.10390972,-6.1593003,0.05673228,27,51.490776,1.4674591,0.9039549,55,200.7670272352,33.4125770299,991.88306,1039.3975,-1.8075713,4.5746565,-5.003189,0.47538972,99,99,-1.7577726,6.8139887,-5.003189,0.47538972,11,51.490776,1.4674591,0.64437926,55,200.7670148082,33.412584672,991.88306,1039.3975,-3.57958,0.87382334,-6.7751975,0.09215074,99,99,-5.895505,0.1506897,-6.7751975,0.09215074,13,51.490776,1.4674591,0.5723251
1.490736,140.0071445082,-100.6827895,99.2100369313,102.1735255,99.2100394057,125.445934,99.0000000565,126.93667,99.0000025361,24.7631445,6.4522412167,56,200.7678046078,33.4127070983,982.2985,1041.0245,-6.0377936,0.05167566,-6.1086864,0.05167484,99,99,-5.7553368,0.08149644,-6.1086864,0.05167484,20,0.053712383,1.9616377,0.9278179,56,200.7678295748,33.4126911665,982.2985,1041.0245,99,99,99,99,99,99,99,99,99,99,3,0.053712383,1.9616377,0.52956057,56,200.7678173431,33.4126987558,982.2985,1041.0245,99,99,99,99,-2.7039175,6.4522,99,99,99,99,7,0.053712383,1.9616377,0.5564858
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,57,200.768262485,33.4123797271,976.8326,1036.3347,-5.7851853,0.06851012,-5.944792,0.06889873,99,99,-5.130284,0.17195742,-5.944792,0.06889873,25,9.188938,1.1355499,0.8299427,57,200.7682874362,33.4123636678,976.8326,1036.3347,99,99,99,99,99,99,99,99,99,99,7,9.188938,1.1355499,0.44543406,57,200.7682752611,33.4123711393,976.8326,1036.3347,-5.8359947,0.11329306,-5.9837003,0.10537115,99,99,-5.6692586,0.20035847,-5.9837003,0.10537115,22,9.188938,1.1355499,0.64383775
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,58,200.7693947528,33.4127064712,963.3024,1040.9995,-4.923507,0.103436604,-5.095145,0.10405955,99,99,-3.661798,0.41613206,-5.095145,0.10405955,9,23.388432,1.2569631,0.71118504,58,200.7694199501,33.4126902615,963.3024,1040.9995,99,99,99,99,99,99,99,99,99,99,3,23.388432,1.2569631,0.42923152,58,200.7694080738,33.4126976954,963.3024,1040.9995,-4.7125187,0.21620815,-4.9532223,0.19390173,99,99,-5.3355227,0.17607193,-4.9532223,0.19390173,10,23.388432,1.2569631,0.6513438
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,59,200.7697547113,33.4127766257,959.00146,1042,-5.0699997,0.07841338,-5.1311607,0.078354776,99,99,-5.6204576,0.06607562,-5.1311607,0.078354776,6,3.7922914,2.5748634,0.6723673,59,200.7697799783,33.4127603633,959.00146,1042,99,99,99,99,99,99,-2.40235,2.0448413,99,99,3,3.7922914,2.5748634,0.429368,59,200.7697681923,33.4127677777,959.00146,1042,99,99,99,99,99,99,3.8168094,608.0946,99,99,4,3.7922914,2.5748634,0.5935016
1.808857,0.0406957751,0.588902,0.0314097464,1.219955,0.0473033343,17.47097,0.0142322317,19.279827,0.0381259713,18.059872,0.0280002813,60,200.7724332819,33.412601373,927.00494,1039.4657,-9.136459,0.009851667,-9.154614,0.0098290695,-8.974964,0.01383377,-9.0782175,0.010663673,-9.0782175,0.010663673,141,-7.765614,1.7892814,0.98357296,60,200.7724588931,33.4125846171,927.00494,1039.4657,-8.619395,0.021019734,-8.652502,0.020646501,-8.656843,0.03084534,-8.604065,0.023360863,-8.604065,0.023360863,98,-7.765614,1.7892814,0.9814646,60,200.7724476813,33.4125917308,927.00494,1039.4657,-9.322579,0.011915677,-9.3373575,0.011829581,-9.40719,0.015878849,-9.3930645,0.012181647,-9.3930645,0.012181647,126,-7.765614,1.7892814,0.98343545
1.490736,140.0071445082,-104.0105197,99.0008060798,105.5012557,99.0008085594,125.445934,99.0000000565,126.93667,99.0000025361,21.4354143,0.3994912496,61,200.7714358134,33.4118659601,938.92944,1028.9506,-5.4949427,0.0871391,-5.761927,0.0874604,99,99,-5.44169,0.13732299,-5.761927,0.0874604,26,-85.0361,1.3486255,0.89543015,61,200.7714610956,33.4118492718,938.92944,1028.9506,99,99,99,99,99,99,99,99,99,99,7,-85.0361,1.3486255,0.36691415,61,200.7714495578,33.4118563186,938.92944,1028.9506,99,99,99,99,-6.0316477,0.398825,99,99,99,99,9,-85.0361,1.3486255,0.45275158
-102.9095845,99.0021428168,1.021128,140.0071446143,-103.9307125,99.0021454465,125.445934,99.0000000565,22.5363495,0.6513609799,126.467062,99.0000026863,62,200.7781394323,33.4123494526,858.84106,1035.8074,-5.431088,0.08173592,-5.6013203,0.08222538,99,99,99,99,99,99,17,53.191025,1.9940164,0.8948699,62,200.7781658071,33.4123316629,858.84106,1035.8074,99,99,99,99,-5.4003205,0.6509754,99,99,99,99,5,53.191025,1.9940164,0.3859055,62,200.7781558356,33.4123381632,858.84106,1035.8074,-4.892017,0.22850244,-5.316793,0.19170907,99,99,-5.427422,0.25736165,-5.427422,0.25736165,14,53.191025,1.9940164,0.52917385
-104.270895,99.0001492625,-104.621629,99.0001747923,0.350734,0.2532598472,125.445934,99.0000000565,21.175039,0.1718802596,20.824305,0.1860046412,63,200.7794551213,33.4125849266,843.12115,1039.1656,-6.123004,0.058995485,-6.2873087,0.05933912,99,99,-5.4243546,0.1449935,-5.4243546,0.1449935,27,-48.901726,1.3315496,0.9468209,63,200.7794817458,33.4125669412,843.12115,1039.1656,-4.0262322,0.69575685,-7.22185,0.07355665,-6.761631,0.17041323,-5.2908525,0.31911066,-5.2908525,0.31911066,15,-48.901726,1.3315496,0.52251834,63,200.7794721014,33.4125733657,843.12115,1039.1656,-6.457971,0.076391906,-6.558044,0.07256622,-6.642757,0.18456936,-6.75569,0.083116524,-6.75569,0.083116524,32,-48.901726,1.3315496,0.810471
-103.520249,99.0006361635,-105.178394,99.0000710157,1.658145,0.3741650984,125.445934,99.0000000565,21.925685,0.3548937784,20.26754,0.1185323876,64,200.7816763666,33.4124797409,816.58685,1037.641,-6.108305,0.05840861,-6.2599144,0.05872211,99,99,-4.9673767,0.21629904,-4.9673767,0.21629904,23,-15.102996,1.5881258,0.8859709,64,200.7817032867,33.412461352,816.58685,1037.641,-3.2817435,1.3489904,-6.477361,0.14082085,-6.010985,0.3541856,-4.412591,0.70886236,-4.412591,0.70886236,17,-15.102996,1.5881258,0.56289655,64,200.781694124,33.4124675361,816.58685,1037.641,-5.7011395,0.14402555,-5.9936695,0.12675638,-7.199522,0.116267145,-6.319302,0.121945456,-6.319302,0.121945456,17,-15.102996,1.5881258,0.5607474
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,65,200.7852827447,33.4127032207,773.50226,1040.8092,-5.441021,0.07218463,-5.5364404,0.072321825,99,99,-4.878764,0.1517623,-4.878764,0.1517623,14,-16.69559,1.5262178,0.7766283,65,200.7853102433,33.412684234,773.50226,1040.8092,-1.8926529,3.0355766,-5.0882707,0.31606075,99,99,99,99,99,99,8,-16.69559,1.5262178,0.543484,65,200.7853019181,33.4126901158,773.50226,1040.8092,99,99,99,99,99,99,-0.40122133,17.064184,-0.40122133,17.064184,4,-16.69559,1.5262178,0.48591253
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,66,200.7865883645,33.4126342635,757.9058,1039.8119,-5.561564,0.061728597,-5.6187363,0.061664965,99,99,-5.529069,0.08127423,-5.529069,0.08127423,14,60.698784,3.215587,0.82709247,66,200.786616035,33.4126150386,757.9058,1039.8119,-3.8520212,0.45201916,-4.8749576,0.2828886,99,99,-4.498181,0.3683942,-4.498181,0.3683942,7,60.698784,3.215587,0.4491542,66,200.786607992,33.4126207775,757.9058,1039.8119,-1.3661219,4.2524133,-4.5617394,0.44236556,99,99,99,99,99,99,5,60.698784,3.215587,0.4196868
